Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778448972,20,GET,GET /api/v1/questionnaires/active,4.300000,0.000000,15,17,20,20,22,23,24,24,24,24,24,312,0,16,19.4397875063656,6.105277003371157,130.7612960008555,0.0
1778448972,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448972,20,POST,POST /api/v1/surveys,3.300000,0.000000,27,32,36,36,41,41,48,48,48,48,48,234,0,29,52.29386526086747,11.343714999384247,2654.601320002257,254.65384615384616
1778448972,20,,Aggregated,10.000000,0.000000,18,21,25,27,36,41,48,60,60,60,60,763,0,21,62.3800543749372,6.105277003371157,2654.601320002257,106.89908256880734
1778448973,20,GET,GET /api/v1/analytics/health-board,1.100000,0.000000,19,22,25,27,27,30,30,30,30,30,30,100,0,19,37.62675625996053,7.686199998715892,1436.493793000409,75.0
1778448973,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,20,21,32,32,45,60,60,60,60,60,60,99,0,21,39.176605929572936,8.125364998704754,1410.9123710004496,75.0
1778448973,20,GET,GET /api/v1/questionnaires/active,4.300000,0.000000,16,18,20,20,23,26,31,31,31,31,31,316,0,17,19.488876348066096,6.105277003371157,130.7612960008555,0.0
1778448973,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448973,20,POST,POST /api/v1/surveys,3.300000,0.000000,30,32,36,36,41,41,48,48,48,48,48,238,0,30,51.90956849596774,11.343714999384247,2654.601320002257,254.65126050420167
1778448973,20,,Aggregated,10.000000,0.000000,19,23,27,30,36,41,48,60,60,60,60,773,0,21,61.91161310876547,6.105277003371157,2654.601320002257,107.02716688227684
1778448974,20,GET,GET /api/v1/analytics/health-board,1.400000,0.000000,19,25,27,27,29,30,30,30,30,30,30,101,0,19,37.53857397028282,7.686199998715892,1436.493793000409,75.0
1778448974,20,GET,GET /api/v1/analytics/summary,1.400000,0.000000,18,20,28,32,45,60,60,60,60,60,60,102,0,20,38.53313202971014,8.125364998704754,1410.9123710004496,75.0
1778448974,20,GET,GET /api/v1/questionnaires/active,3.800000,0.000000,17,19,20,22,24,28,31,31,31,31,31,322,0,17,19.485371981323816,6.105277003371157,130.7612960008555,0.0
1778448974,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448974,20,POST,POST /api/v1/surveys,3.200000,0.000000,30,32,36,36,41,41,48,48,48,48,48,239,0,30,51.79995293739967,11.343714999384247,2654.601320002257,254.65271966527197
1778448974,20,,Aggregated,9.800000,0.000000,20,26,28,30,36,41,48,60,60,60,60,784,0,21,61.32628706642412,6.105277003371157,2654.601320002257,106.23341836734694
1778448975,20,GET,GET /api/v1/analytics/health-board,1.400000,0.000000,25,27,27,29,30,30,30,30,30,30,30,101,0,19,37.53857397028282,7.686199998715892,1436.493793000409,75.0
1778448975,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,20,21,28,32,45,60,60,60,60,60,60,103,0,20,38.326731563412395,8.125364998704754,1410.9123710004496,75.0
1778448975,20,GET,GET /api/v1/questionnaires/active,4.000000,0.000000,17,19,20,22,24,28,31,31,31,31,31,325,0,17,19.42551072302964,6.105277003371157,130.7612960008555,0.0
1778448975,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448975,20,POST,POST /api/v1/surveys,3.000000,0.000000,30,33,36,36,40,41,48,48,48,48,48,241,0,30,51.57584077609786,11.343714999384247,2654.601320002257,254.64730290456433
1778448975,20,,Aggregated,9.700000,0.000000,20,24,28,30,36,40,48,60,60,60,60,790,0,21,60.99452281781897,6.105277003371157,2654.601320002257,106.16455696202532
1778448976,20,GET,GET /api/v1/analytics/health-board,1.400000,0.000000,25,27,27,29,30,30,30,30,30,30,30,102,0,19,37.33350291176797,7.686199998715892,1436.493793000409,75.0
1778448976,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,18,20,28,32,45,60,60,60,60,60,60,105,0,20,37.84372899075,8.125364998704754,1410.9123710004496,75.0
1778448976,20,GET,GET /api/v1/questionnaires/active,4.000000,0.000000,16,18,20,20,24,28,31,31,31,31,31,330,0,16,19.297923639356725,6.105277003371157,130.7612960008555,0.0
1778448976,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448976,20,POST,POST /api/v1/surveys,3.000000,0.000000,30,33,36,36,38,40,48,48,48,48,48,242,0,30,51.494968578676776,11.343714999384247,2654.601320002257,254.6487603305785
1778448976,20,,Aggregated,9.700000,0.000000,19,23,28,30,35,38,48,60,60,60,60,799,0,21,60.46966349196409,6.105277003371157,2654.601320002257,105.5694618272841
1778448977,20,GET,GET /api/v1/analytics/health-board,0.900000,0.000000,24,25,27,27,29,30,30,30,30,30,30,104,0,19,36.964820817292306,7.686199998715892,1436.493793000409,75.0
1778448977,20,GET,GET /api/v1/analytics/summary,1.300000,0.000000,18,20,21,28,45,60,60,60,60,60,60,107,0,20,37.343789972238426,7.884229999035597,1410.9123710004496,75.0
1778448977,20,GET,GET /api/v1/questionnaires/active,4.100000,0.000000,16,17,19,20,26,28,31,31,31,31,31,333,0,16,19.287091150102707,6.105277003371157,130.7612960008555,0.0
1778448977,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448977,20,POST,POST /api/v1/surveys,2.900000,0.000000,30,33,36,36,38,40,42,42,42,42,42,247,0,30,51.04585249408024,11.343714999384247,2654.601320002257,254.64777327935224
1778448977,20,,Aggregated,9.200000,0.000000,19,25,28,30,36,38,45,60,60,60,60,811,0,21,59.89470888171721,6.105277003371157,2654.601320002257,105.94697903822441
1778448978,20,GET,GET /api/v1/analytics/health-board,1.000000,0.000000,24,27,27,27,29,30,30,30,30,30,30,104,0,19,36.964820817292306,7.686199998715892,1436.493793000409,75.0
1778448978,20,GET,GET /api/v1/analytics/summary,1.500000,0.000000,17,20,21,28,45,60,60,60,60,60,60,109,0,20,36.91873866997295,7.884229999035597,1410.9123710004496,75.0
1778448978,20,GET,GET /api/v1/questionnaires/active,4.300000,0.000000,16,18,19,20,26,28,31,31,31,31,31,337,0,16,19.218474121617746,6.105277003371157,130.7612960008555,0.0
1778448978,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448978,20,POST,POST /api/v1/surveys,2.700000,0.000000,32,36,36,36,38,40,42,42,42,42,42,248,0,30,50.99359304047598,11.343714999384247,2654.601320002257,254.6491935483871
1778448978,20,,Aggregated,9.500000,0.000000,19,26,29,30,36,38,45,60,60,60,60,818,0,21,59.52943254898704,6.105277003371157,2654.601320002257,105.53545232273838
1778448979,20,GET,GET /api/v1/analytics/health-board,0.900000,0.000000,25,27,29,29,29,30,30,30,30,30,30,105,0,19,36.885389028542534,7.686199998715892,1436.493793000409,75.0
1778448979,20,GET,GET /api/v1/analytics/summary,1.700000,0.000000,17,20,24,24,32,60,60,60,60,60,60,110,0,20,36.804794009334394,7.884229999035597,1410.9123710004496,75.0
1778448979,20,GET,GET /api/v1/questionnaires/active,4.200000,0.000000,16,19,20,23,27,28,31,31,31,31,31,345,0,16,19.178578194143906,6.105277003371157,130.7612960008555,0.0
1778448979,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448979,20,POST,POST /api/v1/surveys,2.700000,0.000000,33,36,36,38,40,42,42,42,42,42,42,248,0,30,50.99359304047598,11.343714999384247,2654.601320002257,254.6491935483871
1778448979,20,,Aggregated,9.500000,0.000000,19,24,27,29,35,38,42,60,60,60,60,828,0,21,59.04356139138184,6.105277003371157,2654.601320002257,104.44202898550725
1778448980,20,GET,GET /api/v1/analytics/health-board,1.100000,0.000000,21,22,27,27,29,29,29,29,29,29,29,108,0,19,36.402371611108755,7.686199998715892,1436.493793000409,75.0
1778448980,20,GET,GET /api/v1/analytics/summary,1.700000,0.000000,17,18,21,24,32,35,35,35,35,35,35,111,0,20,36.78607405428822,7.884229999035597,1410.9123710004496,75.0
1778448980,20,GET,GET /api/v1/questionnaires/active,4.100000,0.000000,15,18,20,24,27,31,41,41,41,41,41,349,0,16,19.174757392488768,6.105277003371157,130.7612960008555,0.0
1778448980,20,POST,POST /api/v1/auth/login,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,20,0,1000,1085.1777546011363,736.4814120010124,1529.259135000757,360.0
1778448980,20,POST,POST /api/v1/surveys,2.500000,0.000000,33,36,38,38,42,64,64,64,64,64,64,249,0,30,51.04682519694722,11.343714999384247,2654.601320002257,254.65060240963857
1778448980,20,,Aggregated,9.400000,0.000000,19,24,27,30,35,38,42,64,64,64,64,837,0,21,58.68687604548017,6.105277003371157,2654.601320002257,103.9820788530466
